,dataset_split_time,reading_time,cleaning_time,tokenizing_time,save_csv_time,tf_calu_time,df_calc_time,idf_calculating_time,tf_idf_cal_time,overall_time
0,0.0004028999828733504,1.480743199994322,2.3514436000259593,0.3490720999543555,8.017315300006885,1.1909353000228293,0.6484574999776669,0.8361776999663562,0.8633850000333041,18.28781449998496
1,0.00037590001011267304,1.5045842999825254,2.21964999998454,0.26649760000873357,7.695283700013533,1.215916799963452,0.49078860000008717,1.4107155000092462,0.8965287000173703,16.218770499981474
2,0.00032430002465844154,0.9191978999879211,1.8203693999676034,0.17770060000475496,7.569506599975284,1.1967910999665037,0.7134159000124782,2.4085616000229493,0.7819337000255473,16.218503699987195
